station_id,sample_id,longitude,latitude,type,rock_type,rock_name,rock_group,rock_age,rock_gcode,rock_desc,legend,date_sampled,geologist,quality,magnetics,S_ppm,K_ppm,Ca_ppm,Ti_ppm,V_ppm,Cr_ppm,Mn_ppm,Fe_ppm,Ni_ppm,Cu_ppm,Zn_ppm,As_ppm,Se_ppm,Rb_ppm,Sr_ppm,Y_ppm,Zr_ppm,Nb_ppm,Mo_ppm,Cd_ppm,Sn_ppm,Sb_ppm,Ba_ppm,Ce_ppm,W_ppm,Pb_ppm,Th_ppm,U_ppm
11TM0460,11TM0460C,-63.2524062915,45.5838095136,outcrop,sedimentary,sandstone,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,grey sandstone,"108, C-Bdb, grey sandstone",NA,TMH,altered,0.1,1032,336.333333333,147559.333333,5592.33333333,62,17,666.666666667,41546,0.5,12.3333333333,41.3333333333,7,1,3.33333333333,1593,36,184.333333333,21,1.83333333333,1.5,11,2.83333333333,1.33333333333,77.3333333333,12.6666666667,6,130.666666667,0.5
11TM0461,11TM0461,-63.252338694,45.5834028409,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,fresh,13.8,1472.33333333,6750,78018.6666667,11262.3333333,122.333333333,69.6666666667,1350.33333333,82753.6666667,0.5,36.6666666667,82.6666666667,1,0.666666666667,43.3333333333,414,28.6666666667,104.666666667,13.6666666667,1,1.16666666667,9.66666666667,2.5,161,28.5,7,0.5,34.6666666667,0.5
11TM0462,11TM0462,-63.251258094,45.5821787402,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,fresh,25.5,1314.66666667,13475.6666667,86497,14296,147,83,1063,109903.666667,0.5,42.6666666667,123.666666667,2.83333333333,1.16666666667,53,309.333333333,37.3333333333,131.666666667,18,1.16666666667,0.5,10.3333333333,2.83333333333,318.333333333,86,10,0.5,26,0.5
11TM0463,11TM0463,-63.2508185547,45.581722454,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,carbonate filled amygdules,10.1,1321.66666667,11962.6666667,67458,14163.3333333,169.333333333,123.666666667,1202.33333333,95919,0.5,43,98.6666666667,3.66666666667,1,25,338.666666667,41,153,18.3333333333,1.5,0.5,12.3333333333,0.666666666667,479.333333333,45.8333333333,7,0.5,33.3333333333,0.5
11TM0464,11TM0464,-63.250461045,45.580644409,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,fresh,25.1,1854,10151.5,82115.5,15553.5,176,78,1579.5,122417.5,0.5,61,164,1.75,1,34.5,287.5,45.5,195.5,25.5,1.25,0.5,12.5,0.75,297.5,93,2.25,1.25,40,0.5
11TM0465,11TM0465,-63.2464672533,45.5669381488,outcrop,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,K-spar +/- Qtz phyric (abundant) flow banded rhyolite,"110, C-Bdb, K-spar +/- Qtz phyric (abundant) flow banded rhyolite",NA,TMH,fresh,8.38,373,39833,492,1325.33333333,53.6666666667,29.3333333333,411,15165,0.5,10,44.3333333333,2.33333333333,0.666666666667,191,30,81,441.666666667,58.6666666667,7,1.16666666667,12,1,471,194.666666667,1.16666666667,0.5,101.333333333,6.66666666667
11TM0466,11TM0466,-63.253625166,45.5831703169,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,fresh,22.7,1317.66666667,3353,106134.333333,12789,131,100.666666667,1032,106348,0.5,57,73.3333333333,1.83333333333,0.5,6.33333333333,338.333333333,33,106.333333333,14.6666666667,0.833333333333,1.5,10.6666666667,5,157.666666667,77.3333333333,8.33333333333,0.5,18,0.5
11TM0468,11TM0468,-63.2840565282,45.6024483285,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,fresh,15.3,1009.66666667,9009.33333333,72158,13287.3333333,143.333333333,63,743.666666667,98365.6666667,0.5,83.3333333333,68.3333333333,4.33333333333,0.666666666667,17.6666666667,246.666666667,41.3333333333,182.333333333,21.6666666667,1.66666666667,0.5,13.3333333333,1.16666666667,228.333333333,64.3333333333,7.66666666667,0.5,38,0.5
11TM0469,11TM0469,-63.2843335222,45.5970189216,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,fresh,19.4,1736.33333333,6728.33333333,79037.6666667,18472.6666667,195,83,1032.66666667,143298.666667,0.5,43.3333333333,96.6666666667,2.66666666667,1,19,277.333333333,41.3333333333,145,18.6666666667,1.66666666667,0.5,13.3333333333,0.833333333333,210.666666667,57.1666666667,8.66666666667,0.666666666667,28,0.5
11TM0470,11TM0470,-63.284321403,45.5965865364,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,fresh,17.1,1322,9597.66666667,71427.6666667,15835.6666667,161.666666667,71,1444,130360,0.5,104.333333333,101,1.66666666667,0.833333333333,23,217,54.6666666667,182.666666667,24.6666666667,1.5,2.33333333333,13.6666666667,2.16666666667,212,89,10.3333333333,0.5,30.3333333333,0.5
11TM0471,11TM0471,-63.285398118,45.5947123772,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,fresh,37.8,1470.66666667,8125.66666667,82347,15467,169,83,1079,113487.333333,0.5,56.3333333333,111.333333333,3,1.16666666667,22.3333333333,248.333333333,45,156,20.6666666667,2,0.666666666667,13.6666666667,2.66666666667,207,106.666666667,12.6666666667,0.666666666667,25,0.5
11TM0472,11TM0472,-63.2260008186,45.5955805336,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,fresh,28.4,1223.25,6053,70365.75,17285.75,175.5,86.25,1220,121427.5,0.5,87.75,152,1.75,0.75,13.75,299.25,46.25,170.5,21.25,0.875,0.875,15.25,2.875,219,128,8,2.625,32.5,0.5
11TM0473,11TM0473,-63.2240233983,45.5909702405,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,fresh,2.7,887.333333333,7512.66666667,82577.3333333,5565.33333333,80,172,1174.66666667,80712.3333333,63,38,54,4.16666666667,0.5,44.3333333333,231.666666667,28,50,6.66666666667,1,0.666666666667,9.33333333333,1,138.666666667,33.1666666667,3.16666666667,0.5,17.8333333333,0.5
11TM0474,11TM0474,-63.2244060664,45.5908819404,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,fresh,1,944,11880.3333333,62993,5589.66666667,82.3333333333,141,998.666666667,88196.6666667,21,35.6666666667,43.6666666667,4,0.5,66,538.666666667,25,51.6666666667,4.66666666667,1,0.833333333333,10.6666666667,3.66666666667,184.666666667,26.1666666667,9.33333333333,0.5,42,0.5
11TM0475,11TM0475,-63.2250814292,45.5904222262,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,fresh,4.8,1104,7360,76734,19745.6666667,223,60,1515.33333333,138689.333333,0.5,45.6666666667,132.666666667,1.83333333333,1.16666666667,21,287.333333333,47,165.333333333,23,1.16666666667,1.33333333333,13.6666666667,2.83333333333,237.666666667,126.333333333,10,4.16666666667,23.3333333333,0.5
11TM0476,11TM0476,-63.2252355392,45.5898806369,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,fresh,64.1,1228.33333333,20010.3333333,67586.3333333,21934.3333333,205,50.3333333333,1430,146524,0.5,30.6666666667,139.666666667,0.666666666667,2,43.6666666667,291.333333333,100.666666667,398,50.6666666667,2.33333333333,0.833333333333,12.6666666667,3.16666666667,644.333333333,203.333333333,13.3333333333,2.5,21.5,0.5
11TM0478,11TM0478,-63.2261994463,45.5886376778,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,fresh,35.4,1559.66666667,7023,78844.3333333,19764.6666667,205,71.3333333333,1437,133987.333333,0.5,58.3333333333,96,2.83333333333,1.66666666667,14.6666666667,267.666666667,47.3333333333,161.333333333,19.6666666667,1,0.833333333333,11.6666666667,1,273.666666667,103.333333333,6.66666666667,0.5,23.6666666667,0.5
11TM0480,11TM0480,-63.2265198831,45.5871472895,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,fresh,29.9,1119.5,10096.75,79354.5,20311.75,211,83.5,1176.5,133429.5,0.5,51.5,139,3.875,1.5,28.5,307.5,49,187,24.75,2,1,8.5,2,319.25,85.5,4.875,0.5,34.25,0.5
11TM0481,11TM0481,-63.2267474327,45.5867396553,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,fresh,39.2,1652.66666667,18853,72277.6666667,23142.3333333,223.666666667,35.3333333333,1521.33333333,138715.333333,0.5,24.6666666667,145.333333333,3,1.16666666667,41.6666666667,313.333333333,86.3333333333,356,48,1.83333333333,1.5,11,1,593.333333333,236,11.6666666667,6.33333333333,20.3333333333,0.5
11TM0482,11TM0482,-63.2252298906,45.582415237,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,fresh,32.4,1119.33333333,7480,72409,17294,158.666666667,62,1715.33333333,130040,0.5,57.3333333333,100.333333333,1.5,1.16666666667,16,264,50,198.666666667,22.6666666667,1.33333333333,1.16666666667,9.66666666667,1.83333333333,230.666666667,73.3333333333,5.66666666667,1.66666666667,27.6666666667,0.5
11TM0483,11TM0483,-63.2269301905,45.5953078786,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,weathered,2.7,1433.33333333,27503.6666667,45069,13590,179.333333333,91.6666666667,1103,107131.333333,0.5,43.6666666667,104,2,0.833333333333,61,233,31.6666666667,107,14.6666666667,1.16666666667,0.5,10,1,929.333333333,75.6666666667,10,0.5,25.6666666667,0.5
11TM0484,11TM0484,-63.3178994144,45.6189070633,outcrop,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,K-spar +/- Qtz phyric (abundant) flow banded rhyolite,"110, C-Bdb, K-spar +/- Qtz phyric (abundant) flow banded rhyolite",NA,TMH,fresh,2.7,151.666666667,34727.3333333,420.666666667,1310.66666667,55.6666666667,28,115.333333333,10852,0.5,11.3333333333,88.6666666667,5,0.5,165.333333333,55.6666666667,62,368,58,2.66666666667,0.666666666667,9.33333333333,1.5,487,176.666666667,1.5,5.66666666667,103,4.33333333333
11TM0485,11TM0485,-63.3049054652,45.614654579,outcrop,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,K-spar +/- Qtz phyric (abundant) flow banded rhyolite,"110, C-Bdb, K-spar +/- Qtz phyric (abundant) flow banded rhyolite",NA,TMH,fresh,0.8,285,44236,61,1436.33333333,57.6666666667,31.6666666667,198,12011.6666667,0.5,10.3333333333,49,6,0.666666666667,234,30.3333333333,75,369.666666667,57,5.33333333333,1,9.33333333333,3.66666666667,507.333333333,223.666666667,4.83333333333,2.33333333333,112.333333333,2.66666666667
11TM0486,11TM0486,-63.3050574237,45.6151423825,outcrop,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,K-spar +/- Qtz phyric (abundant) flow banded rhyolite,"110, C-Bdb, K-spar +/- Qtz phyric (abundant) flow banded rhyolite",NA,TMH,fresh,0.6,490.333333333,61872,14.6666666667,1540.66666667,72,38.3333333333,664.666666667,15312.6666667,0.5,28.3333333333,182,11,0.833333333333,271.666666667,23,46,344.333333333,54,4,0.833333333333,12.6666666667,6.33333333333,679,184,2.83333333333,1,95,5.33333333333
11TM0487,11TM0487,-63.3045578607,45.6150103509,outcrop,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,K-spar +/- Qtz phyric (abundant) flow banded rhyolite,"110, C-Bdb, K-spar +/- Qtz phyric (abundant) flow banded rhyolite",NA,TMH,silicified/sulfidized,NA,2041.33333333,47686.3333333,5,1438.33333333,96.6666666667,48.6666666667,115.333333333,7295,0.5,11.6666666667,36.3333333333,23.3333333333,0.666666666667,215,19.3333333333,41.3333333333,383.333333333,54.6666666667,4,1.66666666667,11,4.33333333333,987.333333333,258,1.83333333333,63.3333333333,141.666666667,4.33333333333
11TM0488,11TM0488,-63.2266833678,45.5612263205,outcrop,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,K-spar +/- Qtz phyric (abundant) flow banded rhyolite,"110, C-Bdb, K-spar +/- Qtz phyric (abundant) flow banded rhyolite",NA,TMH,fresh,0.2,6237,33551,1374.66666667,1363.33333333,67,47.6666666667,588.333333333,11464.3333333,0.5,12.6666666667,142.666666667,8.33333333333,0.5,179.666666667,34,113,402.666666667,51.3333333333,5.33333333333,1.16666666667,10,0.5,398,232,2,25.3333333333,73.6666666667,4.33333333333
11TM0489,11TM0489,-63.2191995109,45.5598216751,float,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,float location,K-spar +/- Qtz phyric (abundant) flow banded rhyolite,"110, C-Bdb, K-spar +/- Qtz phyric (abundant) flow banded rhyolite",NA,TMH,silicified/sulfidized,NA,69522.3333333,40022,5,1468,45.6666666667,36.6666666667,52,35057.6666667,1,16,35.3333333333,27.6666666667,0.666666666667,248.666666667,14.6666666667,95.6666666667,449,55.6666666667,8.66666666667,1.33333333333,12.3333333333,4.16666666667,385.333333333,222.333333333,2.16666666667,4.66666666667,125,5.33333333333
11TM0490,11TM0490,-63.2269056491,45.5582724977,outcrop,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,K-spar +/- Qtz phyric (abundant) flow banded rhyolite,"110, C-Bdb, K-spar +/- Qtz phyric (abundant) flow banded rhyolite",NA,TMH,sulfidized,NA,12719,36547.3333333,664.333333333,1676,58,32,306.333333333,9745.33333333,0.5,17.3333333333,148.333333333,25.6666666667,0.5,152.333333333,35,68,559.333333333,62.3333333333,2.66666666667,1.5,10.3333333333,0.666666666667,468.333333333,144.333333333,2,47,90.6666666667,5
11TM0491,11TM0491,-63.228069213,45.5571588845,outcrop,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,K-spar +/- Qtz phyric (abundant) flow banded rhyolite,"110, C-Bdb, K-spar +/- Qtz phyric (abundant) flow banded rhyolite",NA,TMH,fractured,2.5,410,41147.6666667,3942.33333333,1632,63.3333333333,39.6666666667,623.666666667,17145.3333333,0.5,13.6666666667,32.3333333333,5,0.5,177.666666667,34.3333333333,122,526.333333333,64.3333333333,3.66666666667,1.5,12.6666666667,1.83333333333,487.333333333,150.333333333,6,3,104,5.66666666667
11TM0492,11TM0492,-63.2296901159,45.5569621368,outcrop,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,K-spar +/- Qtz phyric (abundant) flow banded rhyolite,"110, C-Bdb, K-spar +/- Qtz phyric (abundant) flow banded rhyolite",NA,TMH,fresh,0.3,219,37405.3333333,2103.33333333,1324,62.3333333333,32,321.333333333,11136,0.666666666667,7.33333333333,25,2,0.5,174.666666667,32.3333333333,88.6666666667,409.333333333,53.3333333333,4,0.833333333333,8.66666666667,2.5,529.333333333,182.333333333,5.66666666667,1.5,107.333333333,5.66666666667
11TM0493,11TM0493,-63.2307361404,45.5565980364,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry,"168, C-Bdb-I, felsic porphyry",NA,TMH,fresh,7.2,311.333333333,45188.6666667,3681.33333333,1876.66666667,72.3333333333,38.6666666667,691.666666667,23149.6666667,0.5,13.3333333333,34.3333333333,4.33333333333,0.5,199.666666667,56,104.666666667,574.666666667,49.6666666667,10,1,12.3333333333,1.83333333333,635.333333333,208.333333333,6.66666666667,0.5,83,4
11TM0494,11TM0494,-63.2310934758,45.5561091,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry,"168, C-Bdb-I, felsic porphyry",NA,TMH,fresh,9.2,273,38775.3333333,1979.33333333,1659,74.3333333333,50.3333333333,489.333333333,20295,0.5,17.3333333333,36,2.33333333333,0.5,164.666666667,35,138,554,64.3333333333,4,1,12.3333333333,1,498,250.666666667,5.33333333333,0.5,93.6666666667,5.66666666667
11TM0495,11TM0495,-63.2336410966,45.5562993738,outcrop,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,K-spar +/- Qtz phyric (abundant) flow banded rhyolite,"110, C-Bdb, K-spar +/- Qtz phyric (abundant) flow banded rhyolite",NA,TMH,fresh,0.3,867.333333333,38033,3007.33333333,1675.33333333,71,50,446.333333333,17365,0.5,14.6666666667,34.3333333333,2.5,0.5,173,40,105.333333333,515.333333333,60.6666666667,6,2,9.33333333333,1.66666666667,510,211.666666667,4.66666666667,1,81.6666666667,5.33333333333
11TM0496,11TM0496,-63.2250027378,45.5578679472,outcrop,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,K-spar +/- Qtz phyric (abundant) flow banded rhyolite,"110, C-Bdb, K-spar +/- Qtz phyric (abundant) flow banded rhyolite",NA,TMH,fresh,0.1,1402.33333333,39206.6666667,964.666666667,1333,57.3333333333,27,524.333333333,15034.3333333,0.5,13.3333333333,26.6666666667,5,0.5,169.666666667,29.6666666667,66,462.333333333,57,1.66666666667,1.16666666667,6.66666666667,2.16666666667,563,165,1.66666666667,24.6666666667,101,4.66666666667
11TM0497,11TM0497,-63.2246283056,45.5574852575,outcrop,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,K-spar +/- Qtz phyric (abundant) flow banded rhyolite,"110, C-Bdb, K-spar +/- Qtz phyric (abundant) flow banded rhyolite",NA,TMH,fresh,1,385,43975.3333333,982,1756.33333333,70,39,519,16735.3333333,0.5,14,34.6666666667,5.33333333333,0.5,187,36,97.6666666667,496,62.6666666667,3.33333333333,0.833333333333,13.3333333333,0.5,616.333333333,175,2.83333333333,21,92.6666666667,5
11TM0498,11TM0498,-63.2200507769,45.5555008246,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry,"168, C-Bdb-I, felsic porphyry",NA,TMH,fresh,7,590,33933,13719,3335,79.5,42.5,753,34702.5,0.5,11.5,94,2,0.5,133,112.5,74.5,367.5,38.5,0.75,0.75,12.5,2.5,701.5,180.5,9.5,0.5,66.5,3.5
11TM0499,11TM0499,-63.2200360733,45.5552079246,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry,"168, C-Bdb-I, felsic porphyry",NA,TMH,fresh,8.2,624.5,33759.5,17807,3028.5,79.5,35.5,938.5,31160.5,0.5,10.5,72.5,3,0.5,124.5,157,65.5,360.5,35.5,0.75,0.5,11,1.25,700,198,2,0.75,78,1.75
11TM0500,11TM0500,-63.2199606416,45.554988969,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry,"168, C-Bdb-I, felsic porphyry",NA,TMH,fresh,3.1,427.5,41532,8643,3090.5,83,36.5,570,30656,0.5,11,61,2.5,0.5,156,91,69,368.5,35,1.75,1.5,24,1.25,732.5,219,4.5,0.75,76,2.5
11TM0501,11TM0501,-63.2187224656,45.5550576221,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry,"168, C-Bdb-I, felsic porphyry",NA,TMH,fresh,26.7,323.5,45441,9948.5,3950.5,95.5,47,740.5,36116,0.5,6.5,85.5,4,0.5,166,109.5,76,382,39,1.25,0.5,14,0.5,808.5,156,4.25,2.25,68.5,3
11TM0502,11TM0502,-63.218760373,45.555217112,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry,"168, C-Bdb-I, felsic porphyry",NA,TMH,fresh,2.3,581,37828,10471.5,3527.5,83,37.5,639,32358.5,2.75,16,95,3.25,0.5,143,95,72,380,39.5,2,0.75,14,2.5,710.5,211,9.5,0.75,64.5,1.5
11TM0503,11TM0503,-63.2188222042,45.5554265686,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry,"168, C-Bdb-I, felsic porphyry",NA,TMH,fresh,3.2,561.5,34651.5,8991,2846,77.5,34.5,539.5,28735.5,0.5,10.5,87.5,2.5,0.5,137.5,102.5,72,380.5,37.5,0.75,1.25,12,3.5,709,154.5,3.5,2.5,74,4
11TM0504,11TM0504,-63.2210922499,45.5559842384,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry,"168, C-Bdb-I, felsic porphyry",NA,TMH,fresh,11.4,613,30017,18423.6666667,4488.66666667,87.6666666667,35,893,37042,0.5,11.6666666667,93,4.66666666667,0.666666666667,115.333333333,132.333333333,70.6666666667,311.666666667,35,1.33333333333,0.666666666667,9.66666666667,1.16666666667,563.333333333,119.666666667,4.66666666667,0.5,69.3333333333,2
11TM0506,11TM0506,-63.2258426462,45.5558272907,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry,"168, C-Bdb-I, felsic porphyry",NA,TMH,fresh,17.7,266.666666667,43003.3333333,6748.66666667,2177,80,33.6666666667,418.333333333,22097.6666667,0.5,13.6666666667,43.6666666667,3,0.666666666667,181,79.6666666667,65.6666666667,369.333333333,36.3333333333,2,0.5,7,2.16666666667,789.333333333,160.666666667,1.16666666667,17.8333333333,70.6666666667,2.66666666667
11TM0507,11TM0507,-63.2261268736,45.5556957443,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry,"168, C-Bdb-I, felsic porphyry",NA,TMH,fresh,2.7,403,37381.6666667,15500.6666667,3642,79.6666666667,34.3333333333,751,34240.6666667,0.5,9.66666666667,82.6666666667,2.16666666667,0.666666666667,143.666666667,111.333333333,72.3333333333,365.666666667,37.6666666667,3.33333333333,0.666666666667,8,2.16666666667,667,153.333333333,2.16666666667,0.5,60.3333333333,2.33333333333
11TM0508,11TM0508,-63.2264244976,45.5555236847,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry,"168, C-Bdb-I, felsic porphyry",NA,TMH,fresh,7.5,551.333333333,35290,10533.6666667,3028.33333333,79,32.3333333333,683.333333333,29591.6666667,0.5,10,94.6666666667,2.33333333333,0.666666666667,136.666666667,101.666666667,67.3333333333,365.666666667,37.3333333333,2.33333333333,1.33333333333,5.66666666667,0.5,654,199.333333333,3.33333333333,7.33333333333,63.3333333333,1.83333333333
11TM0509,11TM0509,-63.2267764149,45.5553658058,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry,"168, C-Bdb-I, felsic porphyry",NA,TMH,fresh,8.3,425,36889.6666667,12824,3487,78.6666666667,35,702,32149.6666667,0.5,11,81.6666666667,3.66666666667,0.5,144.666666667,110,70,355.333333333,36,2,1,6.33333333333,0.833333333333,665.666666667,145,4.16666666667,0.666666666667,72.6666666667,2
11TM0510,11TM0510,-63.2271517046,45.5551197618,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry,"168, C-Bdb-I, felsic porphyry",NA,TMH,fresh,9,370.666666667,28590.3333333,10629.3333333,3228.33333333,91,42.3333333333,559,29128.3333333,0.5,10,55.3333333333,2.16666666667,0.666666666667,122,105,69.6666666667,363.666666667,37,2,0.5,8.33333333333,0.666666666667,940,158.666666667,3.83333333333,2.83333333333,66.3333333333,2.66666666667
11TM0511,11TM0511,-63.2274251993,45.5548501043,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry,"168, C-Bdb-I, felsic porphyry",NA,TMH,fresh,6.7,361,36568.3333333,8696.33333333,4011.33333333,82.6666666667,33.3333333333,548,28542,0.5,9.66666666667,71.3333333333,4.33333333333,0.666666666667,143.666666667,82.6666666667,69,355,39,2.33333333333,0.666666666667,5,1.33333333333,688.666666667,148.333333333,3,2,81.3333333333,3
11TM0512,11TM0512,-63.2277051156,45.5544923175,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry,"168, C-Bdb-I, felsic porphyry",NA,TMH,fresh,3.2,531.333333333,35885,26627.6666667,4424.33333333,92,45.6666666667,910,33721,0.5,12,87.3333333333,2.66666666667,0.666666666667,126,138.666666667,72.6666666667,342.666666667,39.3333333333,2.33333333333,1.16666666667,8.66666666667,2.83333333333,694,140,4.5,5.66666666667,68,1.16666666667
11TM0513,11TM0513,-63.227825533,45.5540919797,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry,"168, C-Bdb-I, felsic porphyry",NA,TMH,fresh,1.7,357,33481.6666667,12774,3611.66666667,78.6666666667,37.6666666667,675.666666667,32061,0.5,9,68.6666666667,4.66666666667,0.5,129.333333333,114,70.6666666667,366.666666667,36.3333333333,1.33333333333,0.5,7.33333333333,0.666666666667,675.666666667,126,4.66666666667,0.5,55.3333333333,2.16666666667
11TM0514,11TM0514,-63.2276492002,45.553237361,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry,"168, C-Bdb-I, felsic porphyry",NA,TMH,fresh,1.5,551.666666667,31909,14087,3342,76.6666666667,36,706.333333333,33310.6666667,0.5,12.3333333333,75.3333333333,2.5,0.666666666667,120.666666667,114.666666667,68.6666666667,345.666666667,34.6666666667,2.66666666667,0.666666666667,8.33333333333,2.5,646.666666667,133.333333333,5.33333333333,0.5,76,2.66666666667
11TM0515,11TM0515,-63.2273252819,45.5527688432,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry,"168, C-Bdb-I, felsic porphyry",NA,TMH,fresh,0.1,409.666666667,32624,14373.6666667,3768,74.3333333333,32.6666666667,615.666666667,31308.3333333,0.5,9,59,2.66666666667,0.5,131.333333333,119.666666667,69.3333333333,341.666666667,36,3.33333333333,0.666666666667,6,2.16666666667,677.666666667,144.333333333,4.33333333333,1.66666666667,62.6666666667,2
